requirement_id,type,title,source_evidence,locked_decisions,journeys,nfr_links,implementation_evidence,test_evidence,coverage_verdict,coverage_reason
FR-126,FR,Select the best validated candidate within budget,prd/05-features/F16-budget-programs-candidate-portfolios.md,D002|D019|D020|D021|D022|D025,UJ-02|UJ-05|UJ-06|UJ-10,NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-127,FR,Support adaptive expansion and early stopping,prd/05-features/F16-budget-programs-candidate-portfolios.md,D002|D019|D020|D021|D022|D025,UJ-02|UJ-05|UJ-06|UJ-10,NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-128,FR,Emit complete budget and portfolio receipts,prd/05-features/F16-budget-programs-candidate-portfolios.md,D002|D019|D020|D021|D022|D025,UJ-02|UJ-05|UJ-06|UJ-10,NFR-PERF-001|NFR-PERF-002|NFR-PERF-003|NFR-PERF-004|NFR-PERF-005|NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-COMPUTE-001|NFR-COMPUTE-002|NFR-COMPUTE-003|NFR-COMPUTE-004|NFR-COMPUTE-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-129,FR,Capture steering evidence from production,prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md,D014|D019|D020|D021|D027,UJ-09|UJ-10|UJ-15,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-130,FR,Compile versioned Visual Steering Recipes,prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md,D014|D019|D020|D021|D027,UJ-09|UJ-10|UJ-15,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-131,FR,Promote recipes through governed learning states,prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md,D014|D019|D020|D021|D027,UJ-09|UJ-10|UJ-15,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-132,FR,Publish durable knowledge through CMF-OKF,prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md,D014|D019|D020|D021|D027,UJ-09|UJ-10|UJ-15,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-133,FR,Define typed CMF knowledge relationships,prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md,D014|D019|D020|D021|D027,UJ-09|UJ-10|UJ-15,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-134,FR,Apply authority and compatibility filters before similarity search,prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md,D014|D019|D020|D021|D027,UJ-09|UJ-10|UJ-15,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-135,FR,Use hybrid multimodal retrieval and VLM reranking,prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md,D014|D019|D020|D021|D027,UJ-09|UJ-10|UJ-15,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-136,FR,Compile Minimum Complete Context with contradiction coverage,prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md,D014|D019|D020|D021|D027,UJ-09|UJ-10|UJ-15,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-137,FR,Render a live Visual Asset Demand overview,prd/05-features/F18-control-tower-supervisory-console.md,D002|D014|D019|D020|D021|D022|D023|D024,UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-138,FR,Visualize the Visual Production Plan and node graph,prd/05-features/F18-control-tower-supervisory-console.md,D002|D014|D019|D020|D021|D022|D023|D024,UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-139,FR,Compare candidates and evaluation evidence,prd/05-features/F18-control-tower-supervisory-console.md,D002|D014|D019|D020|D021|D022|D023|D024,UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-140,FR,Expose asset lineage and usage context,prd/05-features/F18-control-tower-supervisory-console.md,D002|D014|D019|D020|D021|D022|D023|D024,UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-141,FR,"Expose compute, queue, and worker health",prd/05-features/F18-control-tower-supervisory-console.md,D002|D014|D019|D020|D021|D022|D023|D024,UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-142,FR,Provide policy-first operator controls,prd/05-features/F18-control-tower-supervisory-console.md,D002|D014|D019|D020|D021|D022|D023|D024,UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-143,FR,Present typed human-exception packages,prd/05-features/F18-control-tower-supervisory-console.md,D002|D014|D019|D020|D021|D022|D023|D024,UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-144,FR,Provide cross-run quality and operations analytics,prd/05-features/F18-control-tower-supervisory-console.md,D002|D014|D019|D020|D021|D022|D023|D024,UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16,NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-145,FR,Expose an asynchronous submission API,prd/05-features/F19-asynchronous-service-delegation.md,D003|D008|D009|D023|D024|D027|D028,UJ-01|UJ-04|UJ-08|UJ-12|UJ-14,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-146,FR,Publish versioned execution status,prd/05-features/F19-asynchronous-service-delegation.md,D003|D008|D009|D023|D024|D027|D028,UJ-01|UJ-04|UJ-08|UJ-12|UJ-14,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-147,FR,Emit versioned Visual Asset Events,prd/05-features/F19-asynchronous-service-delegation.md,D003|D008|D009|D023|D024|D027|D028,UJ-01|UJ-04|UJ-08|UJ-12|UJ-14,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-148,FR,Return a provenance-complete Asset Result Contract,prd/05-features/F19-asynchronous-service-delegation.md,D003|D008|D009|D023|D024|D027|D028,UJ-01|UJ-04|UJ-08|UJ-12|UJ-14,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-149,FR,Support authorized cancellation,prd/05-features/F19-asynchronous-service-delegation.md,D003|D008|D009|D023|D024|D027|D028,UJ-01|UJ-04|UJ-08|UJ-12|UJ-14,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-150,FR,Communicate backpressure without quality degradation,prd/05-features/F19-asynchronous-service-delegation.md,D003|D008|D009|D023|D024|D027|D028,UJ-01|UJ-04|UJ-08|UJ-12|UJ-14,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-151,FR,Enforce delegation authorization,prd/05-features/F19-asynchronous-service-delegation.md,D003|D008|D009|D023|D024|D027|D028,UJ-01|UJ-04|UJ-08|UJ-12|UJ-14,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-152,FR,Prepare the separate Delegation PRD handoff,prd/05-features/F19-asynchronous-service-delegation.md,D003|D008|D009|D023|D024|D027|D028,UJ-01|UJ-04|UJ-08|UJ-12|UJ-14,NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-153,FR,Detect and classify blocking demand conflicts,prd/05-features/F20-constraint-conflicts-amendments.md,D002|D003|D009|D018|D024|D027,UJ-03|UJ-07|UJ-12|UJ-16,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-154,FR,Preserve the accepted demand during conflict handling,prd/05-features/F20-constraint-conflicts-amendments.md,D002|D003|D009|D018|D024|D027,UJ-03|UJ-07|UJ-12|UJ-16,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-155,FR,Allow internal production amendments within demand authority,prd/05-features/F20-constraint-conflicts-amendments.md,D002|D003|D009|D018|D024|D027,UJ-03|UJ-07|UJ-12|UJ-16,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
FR-156,FR,Return demand-level amendment proposals to the owner,prd/05-features/F20-constraint-conflicts-amendments.md,D002|D003|D009|D018|D024|D027,UJ-03|UJ-07|UJ-12|UJ-16,NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; PRD/governance evidence is specification-only.
