inventory_id,authority_type,title,primary_epic_id,primary_story_id,story_title,source_release_scope,story_release_disposition,story_release_1_role,primary_specs,active_blockers,gate_refs,story_implementation_gate_status,completion_receipt,assignment_basis
FR-155,FUNCTIONAL_REQUIREMENT,Provide executable test and benchmark fixtures,EP-11,ST-11.01,Generate a Versioned Traceable Development Capsule,RELEASE_1,RELEASE_1_INCLUDED_HANDOFF_ONLY_NO_IMPLEMENTATION_AUTHORIZATION,IMPLEMENTATION_HANDOFF_PLANNING_ONLY,TS-13,BD-008,BD-008;HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-11.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-156,FUNCTIONAL_REQUIREMENT,Generate dependency-ordered vertical stories,EP-11,ST-11.02,Plan Dependency-Ordered Vertical Implementation Increments,RELEASE_1,RELEASE_1_INCLUDED_HANDOFF_ONLY_NO_IMPLEMENTATION_AUTHORIZATION,IMPLEMENTATION_HANDOFF_PLANNING_ONLY,TS-13,BD-008,BD-008;HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-11.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-157,FUNCTIONAL_REQUIREMENT,Define a first working vertical-slice plan,EP-11,ST-11.02,Plan Dependency-Ordered Vertical Implementation Increments,RELEASE_1,RELEASE_1_INCLUDED_HANDOFF_ONLY_NO_IMPLEMENTATION_AUTHORIZATION,IMPLEMENTATION_HANDOFF_PLANNING_ONLY,TS-13,BD-008,BD-008;HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-11.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-158,FUNCTIONAL_REQUIREMENT,Govern implementation-discovered deltas,EP-11,ST-11.03,Govern Implementation Deltas and Certification Feedback,RELEASE_1,RELEASE_1_INCLUDED_HANDOFF_ONLY_NO_IMPLEMENTATION_AUTHORIZATION,IMPLEMENTATION_HANDOFF_PLANNING_ONLY,TS-13,BD-008,BD-008;HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-11.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-159,FUNCTIONAL_REQUIREMENT,Ingest implementation and certification feedback,EP-11,ST-11.03,Govern Implementation Deltas and Certification Feedback,RELEASE_1,RELEASE_1_INCLUDED_HANDOFF_ONLY_NO_IMPLEMENTATION_AUTHORIZATION,IMPLEMENTATION_HANDOFF_PLANNING_ONLY,TS-13,BD-008,BD-008;HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-11.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-160,FUNCTIONAL_REQUIREMENT,Inventory V2.1 capabilities and artifacts,EP-12,ST-12.01,Inventory and Map Proven V2.1 Behavior,N/A_NO_LOCAL_V2_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,IMPLEMENTATION_BASELINE,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-161,FUNCTIONAL_REQUIREMENT,Map V2.1 concepts into the next architecture,EP-12,ST-12.01,Inventory and Map Proven V2.1 Behavior,N/A_NO_LOCAL_V2_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,IMPLEMENTATION_BASELINE,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-162,FUNCTIONAL_REQUIREMENT,Support baseline and candidate dual compilation,EP-12,ST-12.02,Dual-Compile and Migrate Through Regression Receipts,N/A_NO_LOCAL_V2_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,IMPLEMENTATION_BASELINE,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-163,FUNCTIONAL_REQUIREMENT,"Require evidence for retention, adaptation, or deprecation",EP-12,ST-12.02,Dual-Compile and Migrate Through Regression Receipts,N/A_NO_LOCAL_V2_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,IMPLEMENTATION_BASELINE,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-164,FUNCTIONAL_REQUIREMENT,Run regression suites at every migration increment,EP-12,ST-12.02,Dual-Compile and Migrate Through Regression Receipts,N/A_NO_LOCAL_V2_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,IMPLEMENTATION_BASELINE,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-165,FUNCTIONAL_REQUIREMENT,Define compatibility and alias policy,EP-12,ST-12.02,Dual-Compile and Migrate Through Regression Receipts,N/A_NO_LOCAL_V2_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,IMPLEMENTATION_BASELINE,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-166,FUNCTIONAL_REQUIREMENT,Generate migration and deprecation receipts,EP-12,ST-12.02,Dual-Compile and Migrate Through Regression Receipts,N/A_NO_LOCAL_V2_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,IMPLEMENTATION_BASELINE,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-167,FUNCTIONAL_REQUIREMENT,Prove Release 1 through one complete reference path,EP-12,ST-12.03,Prove the Complete Builder Spine Through Format 02,RELEASE_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,FORMAT_02_REFERENCE_PATH_PROOF,TS-15,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-168,FUNCTIONAL_REQUIREMENT,Limit certification of unproven categories and targets,EP-12,ST-12.04,Publish Bounded Certification Claims Across Categories and Targets,RELEASE_1,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,FORMAT_02_CERTIFICATION_SCOPE_AND_GENERAL_DEFERRAL,TS-15,,HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-169,FUNCTIONAL_REQUIREMENT,Require portfolio evidence for general Builder certification,EP-12,ST-12.04,Publish Bounded Certification Claims Across Categories and Targets,RELEASE_5_GENERAL_CERTIFICATION,RELEASE_1_FORMAT02_REFERENCE_PROOF_GENERAL_CERTIFICATION_DEFERRED,FORMAT_02_CERTIFICATION_SCOPE_AND_GENERAL_DEFERRAL,TS-15,BD-004;BD-007;BD-008;BD-010;BD-014,BD-004;BD-007;BD-008;BD-010;BD-014;HD-006;HD-007,BLOCKED_PENDING_HUMAN_DECISION,ST-12.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-170,FUNCTIONAL_REQUIREMENT,Maintain three versioned target profiles,EP-07,ST-07.01,Register Three Distinct Compilation Targets,RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-171,FUNCTIONAL_REQUIREMENT,Compile the Atomic Content Harness profile,EP-07,ST-07.02,Compile a Target-Specific Atomic Content Harness,RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-172,FUNCTIONAL_REQUIREMENT,Compile the Visual Asset Editor profile,EP-07,ST-07.03,Compile VAE and Delegation Handoffs Without Implementing Them,R1_STRUCTURAL_EXTERNAL_TARGET_UNCERTIFIED,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-173,FUNCTIONAL_REQUIREMENT,Compile the Delegation Contract profile,EP-07,ST-07.03,Compile VAE and Delegation Handoffs Without Implementing Them,R1_STRUCTURAL_EXTERNAL_TARGET_UNCERTIFIED,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-174,FUNCTIONAL_REQUIREMENT,Use target-specific source profiles,EP-07,ST-07.02,Compile a Target-Specific Atomic Content Harness,RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-175,FUNCTIONAL_REQUIREMENT,Use target-specific Harness IR profiles,EP-07,ST-07.02,Compile a Target-Specific Atomic Content Harness,RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-176,FUNCTIONAL_REQUIREMENT,Use target-specific Genesis decision graphs,EP-07,ST-07.02,Compile a Target-Specific Atomic Content Harness,RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-177,FUNCTIONAL_REQUIREMENT,Compile target-specific artifact sets,EP-07,ST-07.04,"Validate Target Artifacts, Gates, and Compatibility",RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-178,FUNCTIONAL_REQUIREMENT,Apply target-specific evaluation and authorization gates,EP-07,ST-07.04,"Validate Target Artifacts, Gates, and Compatibility",RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-179,FUNCTIONAL_REQUIREMENT,Prevent universal-profile flattening,EP-07,ST-07.04,"Validate Target Artifacts, Gates, and Compatibility",RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-180,FUNCTIONAL_REQUIREMENT,Validate cross-target compatibility,EP-07,ST-07.04,"Validate Target Artifacts, Gates, and Compatibility",RELEASE_1,RELEASE_1_THREE_TARGET_STRUCTURAL_FORMAT02_STUBBED_EXTERNAL_HANDOFF,THREE_TARGET_STRUCTURAL_SUPPORT_EXTERNAL_RUNTIME_EXCLUDED,TS-11,BD-014,BD-014,EVIDENCE_GATED,ST-07.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-181,FUNCTIONAL_REQUIREMENT,Define the canonical Builder Workflow IR,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-182,FUNCTIONAL_REQUIREMENT,Assign one explicit actor model to every node,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-183,FUNCTIONAL_REQUIREMENT,"Model typed nodes, conditions, and feedback edges",EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-184,FUNCTIONAL_REQUIREMENT,Compile workflows from approved product graphs,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-185,FUNCTIONAL_REQUIREMENT,Maintain a versioned Workflow Profile Registry,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.01:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-186,FUNCTIONAL_REQUIREMENT,Route requests through an explicit Workflow Router,EP-09,ST-09.02,Route Through a Manual Shadow Before Automation,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-187,FUNCTIONAL_REQUIREMENT,Require a manual shadow workflow before production automation,EP-09,ST-09.02,Route Through a Manual Shadow Before Automation,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-188,FUNCTIONAL_REQUIREMENT,Separate deterministic code execution from agent execution,EP-09,ST-09.02,Route Through a Manual Shadow Before Automation,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-189,FUNCTIONAL_REQUIREMENT,Execute agent nodes through evaluated phase-local capsules,EP-09,ST-09.02,Route Through a Manual Shadow Before Automation,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.02:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-190,FUNCTIONAL_REQUIREMENT,Validate every node before releasing its outputs,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-191,FUNCTIONAL_REQUIREMENT,Return structured failure context only to the responsible node,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-192,FUNCTIONAL_REQUIREMENT,Require root-cause investigation before workflow repair,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-193,FUNCTIONAL_REQUIREMENT,"Enforce bounded retries, timeouts, and circuit breakers",EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.03:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-194,FUNCTIONAL_REQUIREMENT,Support idempotent checkpoints and resume,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-195,FUNCTIONAL_REQUIREMENT,Isolate workflow nodes and implementation tasks,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-196,FUNCTIONAL_REQUIREMENT,"Apply least-privilege tool, source, secret, and network access",EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-197,FUNCTIONAL_REQUIREMENT,Parallelize only dependency-independent work,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.04:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-198,FUNCTIONAL_REQUIREMENT,Use quality-gated candidate races,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.05:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-199,FUNCTIONAL_REQUIREMENT,Route model and compute by task complexity and risk,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.05:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-200,FUNCTIONAL_REQUIREMENT,Isolate independent evaluators from generator context,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.05:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-201,FUNCTIONAL_REQUIREMENT,Place human gates according to authority and operational risk,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.05:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-202,FUNCTIONAL_REQUIREMENT,Expose workflow queues and status transitions,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-203,FUNCTIONAL_REQUIREMENT,Emit node-level workflow telemetry,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-204,FUNCTIONAL_REQUIREMENT,Test complete workflow behavior at public seams,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-205,FUNCTIONAL_REQUIREMENT,Run workflow fault-injection and recovery tests,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.06:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-206,FUNCTIONAL_REQUIREMENT,Promote workflow definitions through CI and release gates,EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.07:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-207,FUNCTIONAL_REQUIREMENT,"Version, migrate, and roll back workflow profiles",EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.07:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-208,FUNCTIONAL_REQUIREMENT,Provide specialized incident and hotfix workflows,EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.07:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
FR-209,FUNCTIONAL_REQUIREMENT,"Measure workflow cost, latency, quality, and intervention",EP-09,ST-09.08,Measure Workflow Outcomes and Reject Monolithic Orchestration,RELEASE_1,RELEASE_1_INCLUDED_MANUAL_SHADOW_BEFORE_AUTOMATION,RELEASE_1_FORMAT_02_REFERENCE_SUPPORT,TS-14,,,CONDITIONAL_EXTERNAL_DEPENDENCY,ST-09.08:StoryCompletionReceipt:<artifact-hash>,vertical decomposition within confirmed primary Epic responsibility
