"file_path","line","identifier","title_or_described_meaning","originating_repository","affected_repositories","owner","status","severity","blocking_relationships","resolution_criteria","evidence_or_receipts","use_state","record_scope","classification","genuinely_cross_repository","source_excerpt"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","38","XRI-019","Exact field-authority map ratification and denied-path evidence","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","in_remediation","blocking","contract publication; cross-product authority proof","Ratify exact ownership against product mappings and execute denied-path evidence through both products","RC4 exact authority is locally enforced and converged; executable product proof remains gated","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","| XRI-019 | Critical | `1.0.0-rc.1` used blanket authority ownership. `1.0.0-rc.2` locally replaces it with exact field/item pointer templates and fail-closed tests, but upstream owners have not ratified or consumed the map. | Delegation, Content Harness, VAE | Ratify exact ownership against pinned product schemas and execute denied-path vectors through both adapters. | Contract publication and cross-product authority proof |"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","39","XRI-020","Lifecycle transition mapping and cross-product race evidence","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","in_remediation","blocking","lifecycle publication; integration proof","Ratify public fact mappings and execute cross-product race schedules","RC4 lifecycle tests and convergence pass; runtime product execution remains unauthorized","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","| XRI-020 | Critical | `1.0.0-rc.1` diverged from TS-DLG-03. `1.0.0-rc.2` locally implements 19 states, 44 normalized transitions and the complete absent-triple rejection matrix, but product event mappings are unavailable. | Delegation, Content Harness, VAE | Ratify every public fact mapping against pinned product revisions and execute cross-product race schedules. | Lifecycle publication and integration proof |"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","40","XRI-021","Format 02 end-to-end scenario evidence bundle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","in_remediation","blocking","Format 02 certification","Execute canonical bundles through pinned real adapters and produce governed signed evidence","Local scenario bundles exist; VAE real end-to-end proof and Control Tower evidence remain incomplete","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","| XRI-021 | Critical | `1.0.0-rc.1` had non-normative Format 02 scenarios. `1.0.0-rc.2` locally supplies the exact SCN-01 through SCN-10 contract bundles, but real adapters, product executions, Control Tower projections and governed assets are absent. | Delegation, Content Harness, VAE, Control Tower | Execute the canonical bundles through pinned real adapters and produce the signed Format 02 evidence bundle. | Format 02 certification |"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-003","Split validation and admission receipt authority","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","high","field-owner gate","Separate protocol validation receipt from VAE admission receipt and preserve conditional authority","RC4 schemas and final convergence authority evidence","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-004","Production acceptance versus consumption authorization ownership","03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL;02_VISUAL_ASSET_EDITOR;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","blocking","D006; FR-042; schema freeze","VAE result asserts production acceptance only; downstream authorization comes from Content Harness acknowledgement","RC4 result/acknowledgement contracts and final convergence authority evidence","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-006","Closed public contract objects and enforceable nested ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","blocking","contract-family validation","Close public objects or govern versioned extensions with owners and compatibility rules","RC4 closed.schemas capability; validator suite; convergence report","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-007","Canonical schema and payload version identity","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","high","generated types; release pinning; migration","Bind canonical schema IDs, payload versions, registry metadata and generated declarations","RC4 registry; release manifest; generated metadata; hash matrix","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-008","Registered principal identity normalization","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","high","deterministic authority validation","Normalize producers and consumers to governed principals and conditional-authority rules","RC4 principal and authority metadata; authority conformance","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-009","External event projection boundary","03_DELEGATION_PROTOCOL","02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;01_ATOMIC_HARNESS_BUILDER","03_DELEGATION_PROTOCOL","resolved","high","D004; VAE encapsulation","Expose typed public event facts and protocol projections without VAE-private workflow state","RC4 event contracts; VAE mappings; authority and lifecycle conformance","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-010","Exact demand identity propagation","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","blocking","staleness; audit; replay correctness","Carry exact demand ID, version and hash references across related messages","RC4 schemas/validators; Builder and VAE mappings; lifecycle conformance","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-011","Cross-product idempotency and replay scope","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","high","security and resilience gates","Separate duplicate and hostile replay semantics with governed scopes and fixtures","RC4 protocol tests; lifecycle conformance; audit receipt behavior","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","48","XRI-012","Cross-product adapter and migration equivalence evidence","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","resolved","high","cross-product compatibility proof","Run direct, adapter and migration preservation vectors through both consumer integrations","RC4 migrations/fixtures; Builder 16/16 and VAE 14/14 integration evidence; compatibility conformance","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-003, XRI-004, XRI-006 through XRI-011 and partially addresses XRI-012."
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","52","XRI-013","Pinned Format 02 product releases and executable adapters","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","Format 02 integration certification","Pin exact product releases, builds and executable adapter artifacts","Delegation readiness and VAE real Format 02 proof remain incomplete","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","DLG-ISSUE-001, DLG-ISSUE-002, and XRI-013 through XRI-017 remain direct publication"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","52","XRI-014","Harness Control Tower projection contract availability","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","01_ATOMIC_HARNESS_BUILDER","open","high","GATE-08; Control Tower integration","Publish the governed read-model/event boundary and additive Delegation projection contract","Builder Control Tower planning exists; executable cross-product projection evidence remains unavailable","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","DLG-ISSUE-001, DLG-ISSUE-002, and XRI-013 through XRI-017 remain direct publication"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","52","XRI-015","Cross-repository trust roots and signing lifecycle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","high","integrity proof; production publication","Approve principal IDs, trust roots, credential lifecycle, signing profile and incident routing","RC4 remains local unsigned; production trust decision open","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","DLG-ISSUE-001, DLG-ISSUE-002, and XRI-013 through XRI-017 remain direct publication"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","52","XRI-016","Transport-neutral product port and delivery contract","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","open","medium","FR-007; integration architecture","Define product ports, delivery metadata, acknowledgements and transport conformance fixtures","Delegation readiness lists transport and consumer-dedupe evidence as open","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","DLG-ISSUE-001, DLG-ISSUE-002, and XRI-013 through XRI-017 remain direct publication"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","52","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","DLG-ISSUE-001, DLG-ISSUE-002, and XRI-013 through XRI-017 remain direct publication"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","56","XRI-019","Exact field-authority map ratification and denied-path evidence","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","in_remediation","blocking","contract publication; cross-product authority proof","Ratify exact ownership against product mappings and execute denied-path evidence through both products","RC4 exact authority is locally enforced and converged; executable product proof remains gated","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","The Stage 4 audit added XRI-019 through XRI-021. Their repository-local defects"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","56","XRI-020","Lifecycle transition mapping and cross-product race evidence","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL","03_DELEGATION_PROTOCOL","in_remediation","blocking","lifecycle publication; integration proof","Ratify public fact mappings and execute cross-product race schedules","RC4 lifecycle tests and convergence pass; runtime product execution remains unauthorized","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","The Stage 4 audit added XRI-019 through XRI-021. Their repository-local defects"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","56","XRI-021","Format 02 end-to-end scenario evidence bundle","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","in_remediation","blocking","Format 02 certification","Execute canonical bundles through pinned real adapters and produce governed signed evidence","Local scenario bundles exist; VAE real end-to-end proof and Control Tower evidence remain incomplete","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","The Stage 4 audit added XRI-019 through XRI-021. Their repository-local defects"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","62","XRI-013","Pinned Format 02 product releases and executable adapters","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","Format 02 integration certification","Pin exact product releases, builds and executable adapter artifacts","Delegation readiness and VAE real Format 02 proof remain incomplete","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","migration. These proofs do not close DLG-ISSUE-001, DLG-ISSUE-002, or XRI-013 through"
"03_DELEGATION_PROTOCOL/CROSS_REPO_ISSUES.md","63","XRI-017","Durable protocol state and audit ownership","03_DELEGATION_PROTOCOL","01_ATOMIC_HARNESS_BUILDER;02_VISUAL_ASSET_EDITOR;03_DELEGATION_PROTOCOL;CMF_PROGRAM_CONTROL","CMF_PROGRAM_CONTROL","open","blocking","lifecycle; audit; deployment readiness","Assign operational ownership and define storage, transaction, retention, backup and recovery contracts","VAE recovery proof and Delegation state ownership remain open","active_definition_pre_reconciliation","program-level","PROGRAM_XRI","true","XRI-017: product adoption, Control Tower integration, trust roots, transports,"
