term_id,canonical_name,aliases,type,layer,definition,owner_component,source_of_truth,existing_code_refs,existing_doc_refs,bundle_refs,used_by,depends_on,produces,invariants,failure_modes,status,migration_action
primitive.primitive.bus_design_business_primitive_family.v1,BUS Design-Business Primitive Family,[],primitive,primitive,"Meaning primitive family for offer clarity, conversion path, business framing, and commercial trust.",Primitive Registry,registries/primitives/meaning_plane/design_business/PRM-BUS-001.yaml,"[""registries/primitives/meaning_plane/design_business/PRM-BUS-001.yaml"", ""registries/primitives/meaning_plane/design_business/PRM-BUS-002.yaml"", ""registries/primitives/meaning_plane/design_business/PRM-BUS-003.yaml"", ""registries/primitives/meaning_plane/design_business/PRM-BUS-004.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.con_narrative_connection_primitive_family.v1,CON Narrative-Connection Primitive Family,[],primitive,primitive,"Meaning primitive family for story, relational meaning, connection, and narrative arc.",Primitive Registry,docs/registry-specs/Primitive_Family_Classification_Audit_Review.md,"[""docs/registry-specs/Primitive_Family_Classification_Audit_Review.md"", ""registries/primitives/meaning_plane/narrative_structure/PRM-STR-001.yaml"", ""registries/primitives/meaning_plane/narrative_structure/PRM-STR-002.yaml"", ""registries/primitives/meaning_plane/narrative_structure/PRM-STR-003.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.coalition_signature.v1,Coalition Signature,[],primitive,primitive,"Compressed signature of a selected primitive coalition used to route archetypes, sequence, and composition.",Primitive Registry,docs/stories/story-6-7-rejected-candidate-and-coalition-fatality-memory.md,"[""docs/stories/story-6-7-rejected-candidate-and-coalition-fatality-memory.md"", ""docs/tech-specs/TS-CMF-035-rejected-candidate-and-coalition-fatality-memory.md""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.edge_product.v1,Edge Product,[],primitive,primitive,"Non-generic, source-specific output of a primitive coalition that preserves force and avoids centroid drift.",Primitive Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-03-production-orchestration-qa-review-release-hardening-build-2026-06-25.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-03-production-orchestration-qa-review-release-hardening-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-088-ideogram-4-composition-director-to-production-template-bridge-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-121-production-pipeline-manifest-registry-build.md"", ""docs/evals/01-product-brief-mcda-eval.md""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.experience_plane.v1,Experience Plane,[],primitive,primitive,"Primitive plane containing trigger, friction, feedback, progression, safety, personalization, social, and trust/branding primitives.",Primitive Registry,registries/primitives/experience_plane/_golden/EXP-TRG-001.yaml,"[""registries/primitives/experience_plane/_golden/EXP-TRG-001.yaml"", ""registries/primitives/experience_plane/feedback_scoring/EXP-FBK-001.yaml"", ""registries/primitives/experience_plane/feedback_scoring/EXP-FBK-002.yaml"", ""registries/primitives/experience_plane/feedback_scoring/EXP-FBK-003.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.fbk_feedback_scoring_experience_family.v1,FBK Feedback-Scoring Experience Family,[],primitive,primitive,"Experience primitive family for payoff, validation, progress feedback, scores, and visible closure.",Primitive Registry,registries/primitives/experience_plane/feedback_scoring/EXP-FBK-001.yaml,"[""registries/primitives/experience_plane/feedback_scoring/EXP-FBK-001.yaml"", ""registries/primitives/experience_plane/feedback_scoring/EXP-FBK-002.yaml"", ""registries/primitives/experience_plane/feedback_scoring/EXP-FBK-003.yaml"", ""registries/primitives/experience_plane/feedback_scoring/EXP-FBK-004.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.frc_friction_ability_experience_family.v1,FRC Friction-Ability Experience Family,[],primitive,primitive,"Experience primitive family for cognitive load, ease, clarity, and ability to continue consuming.",Primitive Registry,registries/primitives/experience_plane/friction_ability/EXP-FRC-001.yaml,"[""registries/primitives/experience_plane/friction_ability/EXP-FRC-001.yaml"", ""registries/primitives/experience_plane/friction_ability/EXP-FRC-002.yaml"", ""registries/primitives/experience_plane/friction_ability/EXP-FRC-003.yaml"", ""registries/primitives/experience_plane/friction_ability/EXP-FRC-004.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.hum_humor_distortion_primitive_family.v1,HUM Humor-Distortion Primitive Family,[],primitive,primitive,"Meaning primitive family for humor, benign violation, distortion, irony, meme logic, and social relief.",Primitive Registry,registries/primitives/meaning_plane/humor_distortion/PRM-HUM-001.yaml,"[""registries/primitives/meaning_plane/humor_distortion/PRM-HUM-001.yaml"", ""registries/primitives/meaning_plane/humor_distortion/PRM-HUM-002.yaml"", ""registries/primitives/meaning_plane/humor_distortion/PRM-HUM-003.yaml"", ""registries/primitives/meaning_plane/humor_distortion/PRM-HUM-004.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.meaning_plane.v1,Meaning Plane,[],primitive,primitive,"Primitive plane containing meaning-making, narrative, persuasion, diagnostics, performance, visual, trust, and business primitives.",Primitive Registry,registries/primitives/meaning_plane/_golden/PRM-HUM-009.yaml,"[""registries/primitives/meaning_plane/_golden/PRM-HUM-009.yaml"", ""registries/primitives/meaning_plane/design_business/PRM-BUS-001.yaml"", ""registries/primitives/meaning_plane/design_business/PRM-BUS-002.yaml"", ""registries/primitives/meaning_plane/design_business/PRM-BUS-003.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.per_personalization_identity_experience_family.v1,PER Personalization-Identity Experience Family,[],primitive,primitive,"Experience primitive family for identity recognition, personalization, avatar continuity, and self-recognition.",Primitive Registry,registries/primitives/experience_plane/personalization_identity/EXP-PER-001.yaml,"[""registries/primitives/experience_plane/personalization_identity/EXP-PER-001.yaml"", ""registries/primitives/experience_plane/personalization_identity/EXP-PER-002.yaml"", ""registries/primitives/experience_plane/personalization_identity/EXP-PER-003.yaml"", ""registries/primitives/experience_plane/personalization_identity/EXP-PER-004.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.prg_progression_replay_experience_family.v1,PRG Progression-Replay Experience Family,[],primitive,primitive,"Experience primitive family for series memory, progression, replay value, and future-value loops.",Primitive Registry,registries/primitives/experience_plane/progression_replay/EXP-PRG-001.yaml,"[""registries/primitives/experience_plane/progression_replay/EXP-PRG-001.yaml"", ""registries/primitives/experience_plane/progression_replay/EXP-PRG-002.yaml"", ""registries/primitives/experience_plane/progression_replay/EXP-PRG-003.yaml"", ""registries/primitives/experience_plane/progression_replay/EXP-PRG-004.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.prs_persuasion_primitive_family.v1,PRS Persuasion Primitive Family,[],primitive,primitive,"Meaning primitive family for conviction, contrast, proof, belief shift, and rhetorical force.",Primitive Registry,docs/registry-specs/Primitive_Family_Classification_Audit_Review.md,"[""docs/registry-specs/Primitive_Family_Classification_Audit_Review.md"", ""registries/primitives/meaning_plane/persuasion/PRM-PRS-001.yaml"", ""registries/primitives/meaning_plane/persuasion/PRM-PRS-002.yaml"", ""registries/primitives/meaning_plane/persuasion/PRM-PRS-003.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.psy_psychological_diagnostics_primitive_family.v1,PSY Psychological Diagnostics Primitive Family,[],primitive,primitive,"Meaning primitive family for internal mechanism, diagnosis, hidden pressure, and psychological interpretation.",Primitive Registry,registries/primitives/meaning_plane/psychological_diagnostics/PRM-PSY-001.yaml,"[""registries/primitives/meaning_plane/psychological_diagnostics/PRM-PSY-001.yaml"", ""registries/primitives/meaning_plane/psychological_diagnostics/PRM-PSY-002.yaml"", ""registries/primitives/meaning_plane/psychological_diagnostics/PRM-PSY-003.yaml"", ""registries/primitives/meaning_plane/psychological_diagnostics/PRM-PSY-004.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.primitive_binding.v1,Primitive Binding,[],primitive,primitive,"A contract-level binding between a primitive and a role such as meaning_transform, visual_guidance, or trust_transfer.",Primitive Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-066-skillbinding-and-jit-skill-mode-binding-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-066-skillbinding-and-jit-skill-mode-binding-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-072-scene-template-runtime-binding-for-reaction-clips-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-080-composition-template-runtime-transcript-timing-and-brand-genesis-binding-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.primitive_candidate_pass.v1,Primitive Candidate Pass,[],primitive,primitive,"Reasoning pass that proposes possible primitives from context, expression moments, and interview goals.",Primitive Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-134-supervisual-visual-grammar-atlas-router-and-primitive-feel-matrix-build.md"", ""docs/prd/modules/PRD_CMF_04_Legacy_Primitives_JIT_Spec_Governance.md""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.primitive_coalition_contract.v1,Primitive Coalition Contract,[],primitive,primitive,"Canonical contract declaring primary, supporting, suppression, conflict, misuse, and eval obligations for a content unit.",Primitive Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md"", ""docs/tech-specs/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-065-hookspec-and-extensionspec-lifecycle-contracts-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.primitive_conflict_rule.v1,Primitive Conflict Rule,[],primitive,primitive,Rule declaring primitives that should not co-activate or must be resolved through CBAR.,Primitive Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-134-supervisual-visual-grammar-atlas-router-and-primitive-feel-matrix-build.md"", ""docs/prd/modules/PRD_CMF_04_Legacy_Primitives_JIT_Spec_Governance.md""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.primitive_coverage_score.v1,Primitive Coverage Score,[],primitive,primitive,Evaluation score indicating whether required primitives were visibly/semantically activated in the output.,Primitive Registry,docs/tech-specs/TS-CMF-077-doctrine-driven-test-harness-and-primitive-eval-coverage.md,"[""docs/tech-specs/TS-CMF-077-doctrine-driven-test-harness-and-primitive-eval-coverage.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-116-live-ingredient-coverage-tracker-cue-suppression-policy-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.primitive_evaluation_receipt.v1,Primitive Evaluation Receipt,[],primitive,primitive,"Receipt proving coverage, misuse risk, conflict resolution, and evidence for primitive activation.",Primitive Registry,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-076-open-source-integration-adapter-evaluation-and-import-plan-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-076-open-source-integration-adapter-evaluation-and-import-plan-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-134-supervisual-visual-grammar-atlas-router-and-primitive-feel-matrix-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
primitive.primitive.primitive_family.v1,Primitive Family,[],primitive,primitive,"Registry grouping of primitives such as STR, PRS, HUM, VSG, ACT, TRG, FRC, FBK, PRG, SOC.",Primitive Registry,docs/registry-specs/Primitive_Family_Classification_Audit_Review.md,"[""docs/registry-specs/Primitive_Family_Classification_Audit_Review.md"", ""registries/sfl/crosswalks/primitive_to_function_family/SFL-XW-PF-001.yaml"", ""registries/sfl/crosswalks/primitive_to_function_family/SFL-XW-PF-002.yaml"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
