fr_id,source_product,feature_id,title,primary_owner,primary_story_id,primary_story_title,canonical_spec_id,authority_source_id,ownership_authority_id,gate,claim_ceiling,original_spec_id,ownership_reconciled
AIR-FR-071,AIR,F12,Version source packages additively,Interview Expression,AIR-ST-12.03,Version and publish the canonical source package under operator authority,TS-INT-001,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-012,true
AIR-FR-072,AIR,F12,Publish under operator source authority,Interview Expression,AIR-ST-12.03,Version and publish the canonical source package under operator authority,TS-INT-001,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-012,true
AIR-FR-073,AIR,F13,Compile a Campaign Activation Program,Activative Intelligence Runtime,AIR-ST-13.01,Compile a coordinated Campaign Activation Program,TS-AIR-013,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-013,false
AIR-FR-074,AIR,F13,"Enforce role, direction, and archetype diversity",Activative Intelligence Runtime,AIR-ST-13.01,Compile a coordinated Campaign Activation Program,TS-AIR-013,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-013,false
AIR-FR-075,AIR,F13,Maintain an Activation Freshness Profile,Activative Intelligence Runtime,AIR-ST-13.02,"Protect role, direction, archetype, and structure freshness",TS-AIR-013,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-013,false
AIR-FR-076,AIR,F13,Capture audience reaction as a separate evidence stream,Activative Intelligence Runtime,AIR-ST-13.02,"Protect role, direction, archetype, and structure freshness",TS-AIR-013,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-013,false
AIR-FR-077,AIR,F13,Detect campaign counteractivation and fatigue,Activative Intelligence Runtime,AIR-ST-13.03,Capture audience response and revise the campaign additively,TS-AIR-013,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-013,false
AIR-FR-078,AIR,F13,Revise campaign programs additively,Activative Intelligence Runtime,AIR-ST-13.03,Capture audience response and revise the campaign additively,TS-AIR-013,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-013,false
AIR-FR-079,AIR,F14,Maintain a Relationship Activation State,Activative Intelligence Runtime,AIR-ST-14.01,Represent the current relationship state and hypotheses,TS-AIR-014,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-014,false
AIR-FR-080,AIR,F14,Generate relationship activation hypotheses,Activative Intelligence Runtime,AIR-ST-14.01,Represent the current relationship state and hypotheses,TS-AIR-014,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-014,false
AIR-FR-081,AIR,F14,Select the smallest useful commitment,Activative Intelligence Runtime,AIR-ST-14.02,Select the smallest useful commitment,TS-AIR-014,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-014,false
AIR-FR-082,AIR,F14,Represent ReelCast progression explicitly,Activative Intelligence Runtime,AIR-ST-14.02,Select the smallest useful commitment,TS-AIR-014,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-014,false
AIR-FR-083,AIR,F14,Treat asset delivery as relationship evidence,Activative Intelligence Runtime,AIR-ST-14.03,Progress through ReelCast and asset delivery with scoped learning,TS-AIR-014,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-014,false
AIR-FR-084,AIR,F14,Capture scoped relationship learning,Activative Intelligence Runtime,AIR-ST-14.03,Progress through ReelCast and asset delivery with scoped learning,TS-AIR-014,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-014,false
AIR-FR-085,AIR,F15,Compile a Derivative Activation Program,Activative Intelligence Runtime,AIR-ST-15.01,Compile a category-specific Derivative Activation Program,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false
AIR-FR-086,AIR,F15,Use JIT Skill writers and Composers for text transformation,Activative Intelligence Runtime,AIR-ST-15.01,Compile a category-specific Derivative Activation Program,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false
AIR-FR-087,AIR,F15,Preserve script-segment transformation lineage,Activative Intelligence Runtime,AIR-ST-15.02,Write and approve the archetype-coalition Final Script,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false
AIR-FR-088,AIR,F15,Require operator approval of the Final Script,Activative Intelligence Runtime,AIR-ST-15.02,Write and approve the archetype-coalition Final Script,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false
AIR-FR-089,AIR,F15,Compose a reusable 2D Animation Scene Package for every eligible script,Activative Intelligence Runtime,AIR-ST-15.03,Compose mandatory reusable 2D animation scene packages and hand off production,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false
AIR-FR-090,AIR,F15,Emit an immutable Semantic Production Package,Activative Intelligence Runtime,AIR-ST-15.03,Compose mandatory reusable 2D animation scene packages and hand off production,TS-AIR-015,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-015,false
AIR-FR-091,AIR,F16,Compile an Activation Transfer Contract,Activative Intelligence Runtime,AIR-ST-16.01,Identify the original source charge and must-survive properties,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false
AIR-FR-092,AIR,F16,Identify must-survive source and activation properties,Activative Intelligence Runtime,AIR-ST-16.01,Identify the original source charge and must-survive properties,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false
AIR-FR-093,AIR,F16,Declare permitted transformations and creative degrees of freedom,Activative Intelligence Runtime,AIR-ST-16.02,Declare permitted transformations and exact lineage,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false
AIR-FR-094,AIR,F16,Evaluate transfer fidelity at every material handoff,Activative Intelligence Runtime,AIR-ST-16.02,Declare permitted transformations and exact lineage,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false
AIR-FR-095,AIR,F16,Preserve complete source and transformation lineage,Activative Intelligence Runtime,AIR-ST-16.03,Measure transfer fidelity and repair the responsible handoff,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false
AIR-FR-096,AIR,F16,Reject wrong-role and centroid transfer failures,Activative Intelligence Runtime,AIR-ST-16.03,Measure transfer fidelity and repair the responsible handoff,TS-AIR-016,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-016,false
AIR-FR-097,AIR,F17,Generate visual semantic candidates from the approved semantic package,Activative Intelligence Runtime,AIR-ST-17.01,Compile visual activation candidates from research and reference,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false
AIR-FR-098,AIR,F17,Require Visual Research and Real-Life Reference before generation,Activative Intelligence Runtime,AIR-ST-17.01,Compile visual activation candidates from research and reference,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false
AIR-FR-099,AIR,F17,Compile composition intent before editing or rendering,Activative Intelligence Runtime,AIR-ST-17.02,Define composition intent and feature contracts before editing,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false
AIR-FR-100,AIR,F17,Compile feature-level visual contracts,Activative Intelligence Runtime,AIR-ST-17.02,Define composition intent and feature contracts before editing,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false
AIR-FR-101,AIR,F17,Emit a bounded Visual Activation Handoff,Activative Intelligence Runtime,AIR-ST-17.03,Handoff to Pipeline/VAE and reparse the rendered result,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false
AIR-FR-102,AIR,F17,Reparse rendered visual syntax and activation function,Activative Intelligence Runtime,AIR-ST-17.03,Handoff to Pipeline/VAE and reparse the rendered result,TS-AIR-017,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B_VERTICAL_RUNTIME_AND_INTEGRATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-017,false
AIR-FR-103,AIR,F18,Capture every meaningful human resolution,Conscious Activations Studio,AIR-ST-18.01,Capture every meaningful HumanResolutionEpisode,TS-CAS-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-018,true
AIR-FR-104,AIR,F18,Attribute each resolution to the responsible layer,Conscious Activations Studio,AIR-ST-18.01,Capture every meaningful HumanResolutionEpisode,TS-CAS-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-018,true
AIR-FR-105,AIR,F18,Index resolutions automatically as programming material,Conscious Activations Studio,AIR-ST-18.02,Attribute the decision and index programming material,TS-CAS-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-018,true
AIR-FR-106,AIR,F18,Prohibit automatic global promotion and live weight mutation,Conscious Activations Studio,AIR-ST-18.02,Attribute the decision and index programming material,TS-CAS-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_B,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-018,true
AIR-FR-107,AIR,F18,Promote Steering Recipes and learned claims within applicability envelopes,Activative Intelligence Runtime,AIR-ST-18.03,"Promote scoped recipes, model data, and Identity DNA observations through evidence",TS-AIR-018,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-018,false
AIR-FR-108,AIR,F18,Resolve Identity DNA candidate observations explicitly,Activative Intelligence Runtime,AIR-ST-18.03,"Promote scoped recipes, model data, and Identity DNA observations through evidence",TS-AIR-018,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-018,false
AIR-FR-109,AIR,F19,Attribute failures to the authoritative layer,Activative Intelligence Runtime,AIR-ST-19.01,Locate the failed layer and its exact descendants,TS-AIR-019,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-019,false
AIR-FR-110,AIR,F19,Compute descendant-only invalidation,Atomic Harness Pipeline,AIR-ST-19.01,Locate the failed layer and its exact descendants,TS-AHP-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-019,true
AIR-FR-111,AIR,F19,Compile a bounded Repair Program,Activative Intelligence Runtime,AIR-ST-19.02,Compile and execute a bounded local repair,TS-AIR-019,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-019,false
AIR-FR-112,AIR,F19,"Represent Hunter, Analyst, Composer, and Commander as explicit workflow roles",Atomic Harness Pipeline,AIR-ST-19.02,Compile and execute a bounded local repair,TS-AHP-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-019,true
AIR-FR-113,AIR,F19,Compile role-specific Minimum Complete Context capsules,Atomic Harness Pipeline,AIR-ST-19.03,Provide role-specific JIT context and replay evidence,TS-RET-001,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-019,true
AIR-FR-114,AIR,F19,Replay semantic and repair decisions exactly,Atomic Harness Pipeline,AIR-ST-19.03,Provide role-specific JIT context and replay evidence,TS-AHP-006,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-019,true
AIR-FR-115,AIR,F20,Register exact Programmed Model artifacts and claims,Activative Intelligence Runtime,AIR-ST-20.01,Register Programmed Models and model-specific harnesses,TS-AIR-020,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_C_EVIDENCE_PROMOTION_AND_PRODUCTIZATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-020,false
AIR-FR-116,AIR,F20,Adapt the harness before increasing model size or training scope,Activative Intelligence Runtime,AIR-ST-20.01,Register Programmed Models and model-specific harnesses,TS-AIR-020,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_C_EVIDENCE_PROMOTION_AND_PRODUCTIZATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-020,false
AIR-FR-117,AIR,F20,"Use independent, layer-specific evaluation",Activative Intelligence Runtime,AIR-ST-20.02,Evaluate claims independently and integrate products through typed handoffs,TS-AIR-020,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_C_EVIDENCE_PROMOTION_AND_PRODUCTIZATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-020,false
AIR-FR-118,AIR,F20,Preserve cross-product ownership through typed handoffs,Activative Intelligence Runtime,AIR-ST-20.02,Evaluate claims independently and integrate products through typed handoffs,TS-AIR-020,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_C_EVIDENCE_PROMOTION_AND_PRODUCTIZATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-020,false
AIR-FR-119,AIR,F20,Promote capability claims through evidence lifecycle,Activative Intelligence Runtime,AIR-ST-20.03,Promote evidence-backed capability claims and bounded release states,TS-AIR-020,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_C_EVIDENCE_PROMOTION_AND_PRODUCTIZATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-020,false
AIR-FR-120,AIR,F20,Generate a bounded release-readiness and implementation handoff,Activative Intelligence Runtime,AIR-ST-20.03,Promote evidence-backed capability claims and bounded release states,TS-AIR-020,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_C_EVIDENCE_PROMOTION_AND_PRODUCTIZATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-020,false
